landcommercial_count,industrial_count,railway_count,residential_count,retail_count,geometry,landnature_count
0.0,0.0,0.0,3.0,0.0,"POLYGON ((16.52047695734825 48.20275800622728, 16.52046082490575 48.198261413835276, 16.527186703810305 48.19825043305838, 16.527203424892182 48.20274702371504, 16.52047695734825 48.20275800622728))",17.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.527203424892182 48.20274702371504, 16.527186703810305 48.19825043305838, 16.53391257859701 48.198239058792176, 16.53392988831698 48.20273564765177, 16.527203424892182 48.20274702371504))",22.0
0.0,0.0,0.0,4.0,0.0,"POLYGON ((16.53392988831698 48.20273564765177, 16.53391257859701 48.198239058792176, 16.540638449121566 48.198227291037334, 16.540656347478293 48.20272387803807, 16.53392988831698 48.20273564765177))",18.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.197616623530106 48.19832574100693, 16.197628743451872 48.19382913439817, 16.20435406179073 48.193837040185024, 16.204342530372692 48.19833364802209, 16.197616623530106 48.19832574100693))",23.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.204342530372692 48.19833364802209, 16.20435406179073 48.193837040185024, 16.211079382938177 48.19384455253975, 16.211068440024768 48.19834116154335, 16.204342530372692 48.19833364802209))",20.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.211068440024768 48.19834116154335, 16.211079382938177 48.19384455253975, 16.217804706749956 48.193851671461935, 16.217794352342 48.198348281570325, 16.211068440024768 48.19834116154335))",24.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.217794352342 48.198348281570325, 16.217804706749956 48.193851671461935, 16.224530033081773 48.19385839695117, 16.22452026718005 48.19835500810266, 16.217794352342 48.198348281570325))",24.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.22452026718005 48.19835500810266, 16.224530033081773 48.19385839695117, 16.231255361789373 48.19386472900714, 16.23124618439463 48.19836134113996, 16.22452026718005 48.19835500810266))",26.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.23124618439463 48.19836134113996, 16.231255361789373 48.19386472900714, 16.23798069272847 48.19387066762951, 16.23797210384142 48.1983672806819, 16.23124618439463 48.19836134113996))",28.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.23797210384142 48.1983672806819, 16.23798069272847 48.19387066762951, 16.244706025754805 48.19387621281792, 16.244698025376092 48.19837282672817, 16.23797210384142 48.1983672806819))",21.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.244698025376092 48.19837282672817, 16.244706025754805 48.19387621281792, 16.251431360724087 48.193881364572114, 16.25142394885432 48.19837797927848, 16.244698025376092 48.19837282672817))",22.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.25142394885432 48.19837797927848, 16.251431360724087 48.193881364572114, 16.258156697492062 48.193886122891804, 16.25814987413179 48.198382738332576, 16.25142394885432 48.19837797927848))",2.0
0.0,0.0,2.0,1.0,0.0,"POLYGON ((16.25814987413179 48.198382738332576, 16.258156697492062 48.193886122891804, 16.26488203591443 48.19389048777677, 16.264875801064186 48.1983871038902, 16.25814987413179 48.198382738332576))",2.0
0.0,0.0,4.0,11.0,0.0,"POLYGON ((16.264875801064186 48.1983871038902, 16.26488203591443 48.19389048777677, 16.271607375846934 48.19389445922676, 16.27160172950719 48.19839107595111, 16.264875801064186 48.1983871038902))",1.0
0.0,0.0,1.0,28.0,0.0,"POLYGON ((16.27160172950719 48.19839107595111, 16.271607375846934 48.19389445922676, 16.278332717145293 48.19389803724155, 16.278327659316467 48.198394654515056, 16.27160172950719 48.19839107595111))",3.0
0.0,0.0,0.0,24.0,0.0,"POLYGON ((16.278327659316467 48.198394654515056, 16.278332717145293 48.19389803724155, 16.285058059665232 48.193901221820994, 16.28505359034771 48.19839783958194, 16.278327659316467 48.198394654515056))",1.0
3.0,0.0,0.0,17.0,0.0,"POLYGON ((16.28505359034771 48.19839783958194, 16.285058059665232 48.193901221820994, 16.291783403262478 48.193904012964886, 16.291779522456597 48.198400631151536, 16.28505359034771 48.19839783958194))",2.0
0.0,1.0,0.0,23.0,0.0,"POLYGON ((16.291779522456597 48.198400631151536, 16.291783403262478 48.193904012964886, 16.298508747792756 48.19390641067309, 16.298505455498802 48.1984030292237, 16.291779522456597 48.198400631151536))",2.0
0.0,0.0,0.0,24.0,0.0,"POLYGON ((16.298505455498802 48.1984030292237, 16.298508747792756 48.19390641067309, 16.305234093111775 48.193908414945454, 16.305231389330014 48.198405033798345, 16.298505455498802 48.1984030292237))",6.0
0.0,0.0,0.0,24.0,0.0,"POLYGON ((16.305231389330014 48.198405033798345, 16.305234093111775 48.193908414945454, 16.311959439075277 48.19391002578194, 16.311957323805903 48.19840664487529, 16.305231389330014 48.198405033798345))",0.0
0.0,0.0,0.0,25.0,0.0,"POLYGON ((16.311957323805903 48.19840664487529, 16.311959439075277 48.19391002578194, 16.31868478553898 48.19391124318241, 16.318683258782148 48.19840786245455, 16.311957323805903 48.19840664487529))",0.0
0.0,0.0,1.0,23.0,0.0,"POLYGON ((16.318683258782148 48.19840786245455, 16.31868478553898 48.19391124318241, 16.325410132358616 48.19391206714684, 16.32540919411444 48.198408686536, 16.318683258782148 48.19840786245455))",1.0
0.0,0.0,7.0,15.0,0.0,"POLYGON ((16.32540919411444 48.198408686536, 16.325410132358616 48.19391206714684, 16.332135479389894 48.19391249767517, 16.332135129658436 48.19840911711961, 16.32540919411444 48.198408686536))",0.0
0.0,0.0,4.0,15.0,3.0,"POLYGON ((16.332135129658436 48.19840911711961, 16.332135479389894 48.19391249767517, 16.338860826488546 48.193912534767364, 16.33886106526983 48.198409154205386, 16.332135129658436 48.19840911711961))",0.0
0.0,0.0,0.0,20.0,3.0,"POLYGON ((16.33886106526983 48.198409154205386, 16.338860826488546 48.193912534767364, 16.3455861735103 48.19391217842345, 16.345587000804297 48.198408797793284, 16.33886106526983 48.198409154205386))",0.0
0.0,0.0,0.0,19.0,3.0,"POLYGON ((16.345587000804297 48.198408797793284, 16.3455861735103 48.19391217842345, 16.35231152031087 48.193911428643474, 16.352312936117517 48.19840804788335, 16.345587000804297 48.198408797793284))",1.0
0.0,0.0,0.0,17.0,0.0,"POLYGON ((16.352312936117517 48.19840804788335, 16.35231152031087 48.193911428643474, 16.35903686674598 48.19391028542741, 16.359038871065174 48.19840690447566, 16.352312936117517 48.19840804788335))",0.0
0.0,0.0,0.0,3.0,2.0,"POLYGON ((16.359038871065174 48.19840690447566, 16.35903686674598 48.19391028542741, 16.365762212671367 48.19390874877538, 16.365764805502934 48.19840536757021, 16.359038871065174 48.19840690447566))",1.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.365764805502934 48.19840536757021, 16.365762212671367 48.19390874877538, 16.37248755794274 48.19390681868743, 16.372490739286498 48.19840343716714, 16.365764805502934 48.19840536757021))",0.0
0.0,0.0,0.0,1.0,0.0,"POLYGON ((16.372490739286498 48.19840343716714, 16.37248755794274 48.19390681868743, 16.379212902415837 48.193904495163686, 16.37921667227152 48.19840111326653, 16.372490739286498 48.19840343716714))",8.0
1.0,0.0,0.0,17.0,0.0,"POLYGON ((16.37921667227152 48.19840111326653, 16.379212902415837 48.193904495163686, 16.385938245946367 48.19390177820427, 16.385942604313684 48.1983983958685, 16.37921667227152 48.19840111326653))",5.0
0.0,0.0,0.0,3.0,0.0,"POLYGON ((16.385942604313684 48.1983983958685, 16.385938245946367 48.19390177820427, 16.392663588390068 48.193898667809336, 16.39266853526868 48.19839528497325, 16.385942604313684 48.1983983958685))",2.0
0.0,0.0,0.0,1.0,0.0,"POLYGON ((16.39266853526868 48.19839528497325, 16.392663588390068 48.193898667809336, 16.399388929602654 48.19389516397905, 16.399394464992188 48.198391780580884, 16.39266853526868 48.19839528497325))",1.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.399394464992188 48.198391780580884, 16.399388929602654 48.19389516397905, 16.40611426943987 48.19389126671361, 16.406120393339872 48.19838788269161, 16.399394464992188 48.198391780580884))",1.0
0.0,0.0,0.0,3.0,0.0,"POLYGON ((16.406120393339872 48.19838788269161, 16.40611426943987 48.19389126671361, 16.41283960775741 48.19388697601321, 16.41284632016742 48.19838359130568, 16.406120393339872 48.19838788269161))",1.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.41284632016742 48.19838359130568, 16.41283960775741 48.19388697601321, 16.419564944411025 48.1938822918781, 16.419572245330524 48.19837890642329, 16.41284632016742 48.19838359130568))",14.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.419572245330524 48.19837890642329, 16.419564944411025 48.1938822918781, 16.426290279256417 48.193877214308536, 16.426298168684852 48.198373828044694, 16.419572245330524 48.19837890642329))",17.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.426298168684852 48.198373828044694, 16.426290279256417 48.193877214308536, 16.433015612149322 48.19387174330476, 16.43302409008608 48.198368356170185, 16.426298168684852 48.198373828044694))",21.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.43302409008608 48.198368356170185, 16.433015612149322 48.19387174330476, 16.43974094294548 48.1938658788671, 16.439750009389904 48.19836249080004, 16.43302409008608 48.198368356170185))",18.0
0.0,0.0,0.0,1.0,0.0,"POLYGON ((16.439750009389904 48.19836249080004, 16.43974094294548 48.1938658788671, 16.4464662715006 48.193859620995866, 16.446475926451992 48.19835623193456, 16.439750009389904 48.19836249080004))",17.0
0.0,0.0,0.0,2.0,0.0,"POLYGON ((16.446475926451992 48.19835623193456, 16.4464662715006 48.193859620995866, 16.453191597670415 48.19385296969138, 16.45320184112802 48.19834957957411, 16.446475926451992 48.19835623193456))",2.0
0.0,2.0,0.0,0.0,0.0,"POLYGON ((16.45320184112802 48.19834957957411, 16.453191597670415 48.19385296969138, 16.45991692131065 48.193845924954026, 16.459927753273696 48.198342533719064, 16.45320184112802 48.19834957957411))",14.0
0.0,4.0,0.0,1.0,0.0,"POLYGON ((16.459927753273696 48.198342533719064, 16.45991692131065 48.193845924954026, 16.466642242277025 48.193838486784145, 16.466653662744672 48.198335094369774, 16.459927753273696 48.198342533719064))",6.0
0.0,2.0,0.0,4.0,0.0,"POLYGON ((16.466653662744672 48.198335094369774, 16.466642242277025 48.193838486784145, 16.47336756042529 48.193830655182204, 16.473379569396656 48.19832726152662, 16.466653662744672 48.198335094369774))",10.0
0.0,0.0,0.0,3.0,0.0,"POLYGON ((16.473379569396656 48.19832726152662, 16.47336756042529 48.193830655182204, 16.480092875611152 48.193822430148536, 16.480105473085313 48.19831903519008, 16.473379569396656 48.19832726152662))",16.0
0.0,0.0,0.0,1.0,0.0,"POLYGON ((16.480105473085313 48.19831903519008, 16.480092875611152 48.193822430148536, 16.486818187690343 48.193813811683654, 16.486831373666313 48.198310415360545, 16.480105473085313 48.19831903519008))",12.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.486831373666313 48.198310415360545, 16.486818187690343 48.193813811683654, 16.493543496518587 48.193804799788, 16.49355727099538 48.19830140203851, 16.486831373666313 48.198310415360545))",28.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.49355727099538 48.19830140203851, 16.493543496518587 48.193804799788, 16.50026880195162 48.193795394462065, 16.500283164928167 48.198291995224444, 16.49355727099538 48.19830140203851))",37.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.500283164928167 48.198291995224444, 16.50026880195162 48.193795394462065, 16.506994103845173 48.1937855957063, 16.507009055320374 48.19828219491887, 16.500283164928167 48.198291995224444))",8.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.507009055320374 48.19828219491887, 16.506994103845173 48.1937855957063, 16.513719402054978 48.1937754035213, 16.513734942027664 48.198272001122305, 16.507009055320374 48.19828219491887))",23.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.513734942027664 48.198272001122305, 16.513719402054978 48.1937754035213, 16.520444696436765 48.193764817907585, 16.52046082490575 48.198261413835276, 16.513734942027664 48.198272001122305))",31.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.52046082490575 48.198261413835276, 16.520444696436765 48.193764817907585, 16.527169986846253 48.19375383886576, 16.527186703810305 48.19825043305838, 16.52046082490575 48.198261413835276))",18.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.527186703810305 48.19825043305838, 16.527169986846253 48.19375383886576, 16.533895273139187 48.19374246639635, 16.53391257859701 48.198239058792176, 16.527186703810305 48.19825043305838))",25.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.53391257859701 48.198239058792176, 16.533895273139187 48.19374246639635, 16.54062055517128 48.193730700499984, 16.540638449121566 48.198227291037334, 16.53391257859701 48.198239058792176))",24.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.197628743451872 48.19382913439817, 16.19764086042076 48.18933252425549, 16.20436559040014 48.189340428814305, 16.20435406179073 48.193837040185024, 16.197628743451872 48.19382913439817))",25.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.20435406179073 48.193837040185024, 16.20436559040014 48.189340428814305, 16.211090323187243 48.1893479400027, 16.211079382938177 48.19384455253975, 16.20435406179073 48.193837040185024))",22.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.211079382938177 48.19384455253975, 16.211090323187243 48.1893479400027, 16.21781505863784 48.18935505782028, 16.217804706749956 48.193851671461935, 16.211079382938177 48.19384455253975))",25.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.217804706749956 48.193851671461935, 16.21781505863784 48.18935505782028, 16.2245397966077 48.18936178226662, 16.224530033081773 48.19385839695117, 16.217804706749956 48.193851671461935))",29.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.224530033081773 48.19385839695117, 16.2245397966077 48.18936178226662, 16.23126453695258 48.18936811334143, 16.231255361789373 48.19386472900714, 16.224530033081773 48.19385839695117))",24.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.231255361789373 48.19386472900714, 16.23126453695258 48.18936811334143, 16.237989279528282 48.18937405104434, 16.23798069272847 48.19387066762951, 16.231255361789373 48.19386472900714))",27.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.23798069272847 48.19387066762951, 16.237989279528282 48.18937405104434, 16.24471402419055 48.18937959537505, 16.244706025754805 48.19387621281792, 16.23798069272847 48.19387066762951))",24.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.244706025754805 48.19387621281792, 16.24471402419055 48.18937959537505, 16.25143877079517 48.18938474633327, 16.251431360724087 48.193881364572114, 16.244706025754805 48.19387621281792))",24.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.251431360724087 48.193881364572114, 16.25143877079517 48.18938474633327, 16.258163519197907 48.18938950391872, 16.258156697492062 48.193886122891804, 16.251431360724087 48.193881364572114))",17.0
0.0,0.0,0.0,3.0,0.0,"POLYGON ((16.258156697492062 48.193886122891804, 16.258163519197907 48.18938950391872, 16.264888269254527 48.18939386813113, 16.26488203591443 48.19389048777677, 16.258156697492062 48.193886122891804))",4.0
0.0,0.0,0.0,6.0,0.0,"POLYGON ((16.26488203591443 48.19389048777677, 16.264888269254527 48.18939386813113, 16.27161302082081 48.189397838970315, 16.271607375846934 48.19389445922676, 16.26488203591443 48.19389048777677))",2.0
2.0,0.0,1.0,2.0,2.0,"POLYGON ((16.271607375846934 48.19389445922676, 16.27161302082081 48.189397838970315, 16.278337773752522 48.18940141643603, 16.278332717145293 48.19389803724155, 16.271607375846934 48.19389445922676))",1.0
2.0,2.0,2.0,3.0,4.0,"POLYGON ((16.278332717145293 48.19389803724155, 16.278337773752522 48.18940141643603, 16.285062527905435 48.18940460052811, 16.285058059665232 48.193901221820994, 16.278332717145293 48.19389803724155))",0.0
2.0,1.0,2.0,12.0,0.0,"POLYGON ((16.285058059665232 48.193901221820994, 16.285062527905435 48.18940460052811, 16.29178728313531 48.189407391246334, 16.291783403262478 48.193904012964886, 16.285058059665232 48.193901221820994))",0.0
1.0,0.0,5.0,15.0,0.0,"POLYGON ((16.291783403262478 48.193904012964886, 16.29178728313531 48.189407391246334, 16.29851203929792 48.18940978859063, 16.298508747792756 48.19390641067309, 16.291783403262478 48.193904012964886))",0.0
0.0,0.0,3.0,20.0,0.0,"POLYGON ((16.298508747792756 48.19390641067309, 16.29851203929792 48.18940978859063, 16.305236796249034 48.18941179256086, 16.305234093111775 48.193908414945454, 16.298508747792756 48.19390641067309))",1.0
0.0,1.0,3.0,20.0,0.0,"POLYGON ((16.305234093111775 48.193908414945454, 16.305236796249034 48.18941179256086, 16.311961553844437 48.18941340315687, 16.311959439075277 48.19391002578194, 16.305234093111775 48.193908414945454))",0.0
0.0,0.0,1.0,17.0,0.0,"POLYGON ((16.311959439075277 48.19391002578194, 16.311961553844437 48.18941340315687, 16.318686311939878 48.189414620378635, 16.31868478553898 48.19391124318241, 16.311959439075277 48.19391002578194))",4.0
0.0,0.0,10.0,12.0,0.0,"POLYGON ((16.31868478553898 48.19391124318241, 16.318686311939878 48.189414620378635, 16.32541107039113 48.18941544422604, 16.325410132358616 48.19391206714684, 16.31868478553898 48.19391124318241))",3.0
0.0,0.0,4.0,23.0,0.0,"POLYGON ((16.325410132358616 48.19391206714684, 16.32541107039113 48.18941544422604, 16.332135829053964 48.18941587469909, 16.332135479389894 48.19391249767517, 16.325410132358616 48.19391206714684))",1.0
0.0,0.0,0.0,25.0,0.0,"POLYGON ((16.332135479389894 48.19391249767517, 16.332135829053964 48.18941587469909, 16.338860587784147 48.189415911797745, 16.338860826488546 48.193912534767364, 16.332135479389894 48.19391249767517))",0.0
0.0,0.0,0.0,22.0,0.0,"POLYGON ((16.338860826488546 48.193912534767364, 16.338860587784147 48.189415911797745, 16.345585346437456 48.18941555552202, 16.3455861735103 48.19391217842345, 16.338860826488546 48.193912534767364))",0.0
0.0,0.0,0.0,22.0,0.0,"POLYGON ((16.3455861735103 48.19391217842345, 16.345585346437456 48.18941555552202, 16.352310104869648 48.18941480587191, 16.35231152031087 48.193911428643474, 16.3455861735103 48.19391217842345))",0.0
0.0,0.0,0.0,4.0,0.0,"POLYGON ((16.35231152031087 48.193911428643474, 16.352310104869648 48.18941480587191, 16.3590348629365 48.189413662847464, 16.35903686674598 48.19391028542741, 16.35231152031087 48.193911428643474))",0.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.35903686674598 48.19391028542741, 16.3590348629365 48.189413662847464, 16.36575962049378 48.18941212644878, 16.365762212671367 48.19390874877538, 16.35903686674598 48.19391028542741))",0.0
1.0,0.0,0.0,2.0,0.0,"POLYGON ((16.365762212671367 48.19390874877538, 16.36575962049378 48.18941212644878, 16.372484377397257 48.189410196675915, 16.37248755794274 48.19390681868743, 16.365762212671367 48.19390874877538))",0.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.37248755794274 48.19390681868743, 16.372484377397257 48.189410196675915, 16.379209133502698 48.189407873528985, 16.379212902415837 48.193904495163686, 16.37248755794274 48.19390681868743))",1.0
0.0,0.0,0.0,6.0,0.0,"POLYGON ((16.379212902415837 48.193904495163686, 16.379209133502698 48.189407873528985, 16.385933888665864 48.18940515700808, 16.385938245946367 48.19390177820427, 16.379212902415837 48.193904495163686))",11.0
1.0,0.0,1.0,17.0,0.0,"POLYGON ((16.385938245946367 48.19390177820427, 16.385933888665864 48.18940515700808, 16.392658642742546 48.18940204711342, 16.392663588390068 48.193898667809336, 16.385938245946367 48.19390177820427))",0.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.392663588390068 48.193898667809336, 16.392658642742546 48.18940204711342, 16.399383395588494 48.189398543845094, 16.399388929602654 48.19389516397905, 16.392663588390068 48.193898667809336))",3.0
1.0,0.0,0.0,0.0,0.0,"POLYGON ((16.399388929602654 48.19389516397905, 16.399383395588494 48.189398543845094, 16.406108147059495 48.18939464720337, 16.40611426943987 48.19389126671361, 16.399388929602654 48.19389516397905))",3.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.40611426943987 48.19389126671361, 16.406108147059495 48.18939464720337, 16.412832897011302 48.189390357188394, 16.41283960775741 48.19388697601321, 16.40611426943987 48.19389126671361))",0.0
1.0,0.0,7.0,0.0,0.0,"POLYGON ((16.41283960775741 48.19388697601321, 16.412832897011302 48.189390357188394, 16.419557645299694 48.18938567380043, 16.419564944411025 48.1938822918781, 16.41283960775741 48.19388697601321))",0.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.419564944411025 48.1938822918781, 16.419557645299694 48.18938567380043, 16.426282391780436 48.18938059703974, 16.426290279256417 48.193877214308536, 16.419564944411025 48.1938822918781))",19.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.426290279256417 48.193877214308536, 16.426282391780436 48.18938059703974, 16.43300713630931 48.18937512690658, 16.433015612149322 48.19387174330476, 16.426290279256417 48.193877214308536))",23.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.433015612149322 48.19387174330476, 16.43300713630931 48.18937512690658, 16.43973187874207 48.189369263401254, 16.43974094294548 48.1938658788671, 16.433015612149322 48.19387174330476))",15.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.43974094294548 48.1938658788671, 16.43973187874207 48.189369263401254, 16.4464566189345 48.189363006524076, 16.4464662715006 48.193859620995866, 16.43974094294548 48.1938658788671))",12.0
0.0,0.0,0.0,1.0,0.0,"POLYGON ((16.4464662715006 48.193859620995866, 16.4464566189345 48.189363006524076, 16.453181356742366 48.18935635627537, 16.453191597670415 48.19385296969138, 16.4464662715006 48.193859620995866))",13.0
0.0,0.0,2.0,1.0,0.0,"POLYGON ((16.453191597670415 48.19385296969138, 16.453181356742366 48.18935635627537, 16.459906092021438 48.189349312655516, 16.45991692131065 48.193845924954026, 16.453191597670415 48.19385296969138))",7.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.45991692131065 48.193845924954026, 16.459906092021438 48.189349312655516, 16.466630824627497 48.18934187566489, 16.466642242277025 48.193838486784145, 16.45991692131065 48.193845924954026))",16.0
0.0,0.0,2.0,0.0,0.0,"POLYGON ((16.466642242277025 48.193838486784145, 16.466630824627497 48.18934187566489, 16.473355554416305 48.18933404530386, 16.47336756042529 48.193830655182204, 16.466642242277025 48.193838486784145))",12.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.47336756042529 48.193830655182204, 16.473355554416305 48.18933404530386, 16.48008028124364 48.1893258215729, 16.480092875611152 48.193822430148536, 16.47336756042529 48.193830655182204))",20.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.480092875611152 48.193822430148536, 16.48008028124364 48.1893258215729, 16.486805004965277 48.18931720447242, 16.486818187690343 48.193813811683654, 16.480092875611152 48.193822430148536))",19.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.486818187690343 48.193813811683654, 16.486805004965277 48.18931720447242, 16.49352972543699 48.18930819400288, 16.493543496518587 48.193804799788, 16.486818187690343 48.193813811683654))",25.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.493543496518587 48.193804799788, 16.49352972543699 48.18930819400288, 16.500254442514546 48.1892987901648, 16.50026880195162 48.193795394462065, 16.493543496518587 48.193804799788))",26.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.50026880195162 48.193795394462065, 16.500254442514546 48.1892987901648, 16.506979156053724 48.189288992958616, 16.506994103845173 48.1937855957063, 16.50026880195162 48.193795394462065))",27.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.506994103845173 48.1937855957063, 16.506979156053724 48.189288992958616, 16.513703865910298 48.18927880238492, 16.513719402054978 48.1937754035213, 16.506994103845173 48.1937855957063))",34.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.513719402054978 48.1937754035213, 16.513703865910298 48.18927880238492, 16.52042857194004 48.189268218444234, 16.520444696436765 48.193764817907585, 16.513719402054978 48.1937754035213))",36.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.520444696436765 48.193764817907585, 16.52042857194004 48.189268218444234, 16.527153273998735 48.1892572411371, 16.527169986846253 48.19375383886576, 16.520444696436765 48.193764817907585))",54.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.527169986846253 48.19375383886576, 16.527153273998735 48.1892572411371, 16.53387797194215 48.18924587046418, 16.533895273139187 48.19374246639635, 16.527169986846253 48.19375383886576))",25.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.533895273139187 48.19374246639635, 16.53387797194215 48.18924587046418, 16.54060266562608 48.18923410642602, 16.54062055517128 48.193730700499984, 16.533895273139187 48.19374246639635))",23.0
0.0,2.0,0.0,7.0,0.0,"POLYGON ((16.54062055517128 48.193730700499984, 16.54060266562608 48.18923410642602, 16.547327354906283 48.18922194902328, 16.547345832798293 48.19371854117732, 16.54062055517128 48.193730700499984))",7.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.19091613339332 48.18932422632667, 16.19092883562456 48.18482761393959, 16.197652974437677 48.18483591057884, 16.19764086042076 48.18933252425549, 16.19091613339332 48.18932422632667))",18.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.19764086042076 48.18933252425549, 16.197652974437677 48.18483591057884, 16.20437711620182 48.18484381390983, 16.20436559040014 48.189340428814305, 16.19764086042076 48.18933252425549))",23.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.20436559040014 48.189340428814305, 16.20437711620182 48.18484381390983, 16.211101260772807 48.18485132393207, 16.211090323187243 48.1893479400027, 16.20436559040014 48.189340428814305))",28.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.211090323187243 48.1893479400027, 16.211101260772807 48.18485132393207, 16.217825408006444 48.18485844064522, 16.21781505863784 48.18935505782028, 16.211090323187243 48.1893479400027))",29.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.21781505863784 48.18935505782028, 16.217825408006444 48.18485844064522, 16.22454955775856 48.18486516404888, 16.2245397966077 48.18936178226662, 16.21781505863784 48.18935505782028))",24.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.2245397966077 48.18936178226662, 16.22454955775856 48.18486516404888, 16.23127370988497 48.184871494142705, 16.23126453695258 48.18936811334143, 16.2245397966077 48.18936178226662))",26.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.23126453695258 48.18936811334143, 16.23127370988497 48.184871494142705, 16.237997864241486 48.184877430926335, 16.237989279528282 48.18937405104434, 16.23126453695258 48.18936811334143))",25.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.237989279528282 48.18937405104434, 16.237997864241486 48.184877430926335, 16.24472202068392 48.184882974399486, 16.24471402419055 48.18937959537505, 16.237989279528282 48.18937405104434))",22.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.24471402419055 48.18937959537505, 16.24472202068392 48.184882974399486, 16.25144617906811 48.18488812456186, 16.25143877079517 48.18938474633327, 16.24471402419055 48.18937959537505))",22.0
0.0,0.0,0.0,1.0,0.0,"POLYGON ((16.25143877079517 48.18938474633327, 16.25144617906811 48.18488812456186, 16.25817033924984 48.184892881413184, 16.258163519197907 48.18938950391872, 16.25143877079517 48.18938474633327))",14.0
0.0,0.0,0.0,1.0,0.0,"POLYGON ((16.258163519197907 48.18938950391872, 16.25817033924984 48.184892881413184, 16.264894501084946 48.18489724495318, 16.264888269254527 48.18939386813113, 16.258163519197907 48.18938950391872))",2.0
0.0,0.0,0.0,1.0,0.0,"POLYGON ((16.264888269254527 48.18939386813113, 16.264894501084946 48.18489724495318, 16.271618664429237 48.18490121518166, 16.27161302082081 48.189397838970315, 16.264888269254527 48.18939386813113))",7.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.27161302082081 48.189397838970315, 16.271618664429237 48.18490121518166, 16.278342829138538 48.18490479209837, 16.278337773752522 48.18940141643603, 16.27161302082081 48.189397838970315))",1.0
